Price,Close,High,Low,Open,Volume,Daily_Return,Volatility_20D,Volatility_60D_Avg,Signal,Buy_Hold_Return,Strategy_Return,Buy_Hold_Cumulative,Strategy_Cumulative
Ticker,SPY,SPY,SPY,SPY,SPY,,,,,,,,
Date,,,,,,,,,,,,,
2023-07-07,422.4984436035156,426.438769743823,422.2575939538954,422.5755319557256,86134200,-0.0025248078601260993,0.006357973617210018,0.007718470263374736,1,-0.0025248078601260993,-0.0025248078601260993,1.0673335212904618,1.0673335212904618
2023-07-10,423.56787109375,423.74127580161087,421.5736287515659,422.14203044995077,62443500,0.002531198650373989,0.006276364712755619,0.007673803264542989,1,0.002531198650373989,0.002531198650373989,1.0700351544590512,1.0700351544590512
2023-07-11,426.265380859375,426.75672360489915,423.35592736761294,424.3289694634643,64463800,0.006368541973354569,0.0063734252180969,0.007629318245296451,1,0.006368541973354569,0.006368541973354569,1.0768497182531886,1.0768497182531886
2023-07-12,429.695068359375,431.10165159958825,428.6257099376319,430.0515505672172,91924500,0.008045897354097997,0.00631436361937186,0.007593467286715823,1,0.008045897354097997,0.008045897354097997,1.085513940552043,1.085513940552043
2023-07-13,433.10546875,433.89546265173254,431.07271183277675,431.50622355890425,72425200,0.007936792022413153,0.006377192099168459,0.0075696760011805435,1,0.007936792022413153,0.007936792022413153,1.0941294389356349,1.0941294389356349
2023-07-14,432.8357238769531,434.83958003816,432.07463074719146,433.991813962652,69815800,-0.0006228156708004695,0.006397104344071804,0.007548600339247992,1,-0.0006228156708004695,-0.0006228156708004695,1.0934479979751817,1.0934479979751817
2023-07-17,434.33856201171875,435.3886628143162,432.64297129896573,432.6911588627437,52680200,0.0034720750896080066,0.00589358566681961,0.007525773795192941,1,0.0034720750896080066,0.0034720750896080066,1.097244531530733,1.097244531530733
2023-07-18,437.5660095214844,438.2114701147798,433.5775252322227,434.0110663595222,80668200,0.007430718319868079,0.005952954346403849,0.007524496518034446,1,0.007430718319868079,0.007430718319868079,1.1053978465725536,1.1053978465725536
2023-07-19,438.5390319824219,439.7239933832524,437.48890168977437,438.3559839057652,65891700,0.0022237158274738267,0.005730304819502949,0.007519314823363062,1,0.0022237158274738267,0.0022237158274738267,1.1078559372596324,1.1078559372596324
2023-07-20,435.6295471191406,438.44268380742795,434.9166416038705,437.54673021651973,70591600,-0.006634494654053635,0.005838602236229853,0.007517193950254223,1,-0.006634494654053635,-0.006634494654053635,1.1005058729664219,1.1005058729664219
2023-07-21,435.6295471191406,437.54673021651973,435.6199331260899,437.34439535359957,71275600,0.0,0.005840766816967783,0.007494612605661171,1,0.0,0.0,1.1005058729664219,1.1005058729664219
2023-07-24,437.5756530761719,438.38490436691495,435.74517222742827,436.7760157789645,54023400,0.004467341505875799,0.005433321741006668,0.007464174765876571,1,0.004467341505875799,0.004467341505875799,1.1054222085301848,1.1054222085301848
2023-07-25,438.770263671875,440.02267010001805,437.2577208036124,437.3059083742901,55191200,0.0027300664177838385,0.005215663956362207,0.007420152674001979,1,0.0027300664177838385,0.0027300664177838385,1.1084400845791655,1.1084400845791655
2023-07-26,438.83770751953125,440.263518637083,436.7856637889011,437.83576473919794,71052900,0.00015371107214923185,0.0048651534178931815,0.007368582696978039,1,0.00015371107214923185,0.00015371107214923185,1.1086104640929795,1.1086104640929795
2023-07-27,435.9282531738281,442.62388566589414,435.0226560753175,442.2192452897237,92194400,-0.006629909635952669,0.0052416738509067735,0.007332598691820648,1,-0.006629909635952669,-0.006629909635952669,1.1012604768945715,1.1012604768945715
2023-07-28,440.1961364746094,441.024645224626,435.9282579906258,439.1941936182639,80011800,0.009790334234380138,0.00552159288762182,0.007294160745581307,1,0.009790334234380138,0.009790334234380138,1.1120421850424822,1.1120421850424822
2023-07-31,441.0342712402344,441.39072403261815,439.35793761574195,440.6681750532694,62040400,0.0019040030027008825,0.005029792454544326,0.007246616553848329,1,0.0019040030027008825,0.0019040030027008825,1.1141595167019331,1.1141595167019331
2023-08-01,439.7721252441406,440.51393144990516,438.818340807487,439.56979040572475,55291500,-0.00286178666466097,0.0051287044012029315,0.00719841170751978,1,-0.00286178666466097,-0.00286178666466097,1.1109710298547304,1.1109710298547304
2023-08-02,433.6546630859375,436.92056940230765,432.903213273274,436.6604623365917,93933400,-0.01391052730958564,0.00615032976761801,0.007150517890302609,1,-0.01391052730958564,-0.01391052730958564,1.0955168370037778,1.0955168370037778
2023-08-03,432.41180419921875,434.29044314301314,430.995607146359,431.6410971149184,64276100,-0.002866010658975515,0.0058777144384262745,0.007098095872306244,1,-0.002866010658975515,-0.002866010658975515,1.0923770740718377,1.0923770740718377
2023-08-04,430.45611572265625,436.32320952695244,429.9358722590493,434.2230076857938,100128900,-0.004522745349619273,0.005958101397202607,0.007045949052257092,1,-0.004522745349619273,-0.004522745349619273,1.0874365307400486,1.0874365307400486
2023-08-07,434.21331787109375,434.3674651549641,431.5928728464738,432.2865209235964,58357500,0.00872842088009329,0.006200849064293719,0.006997938470492956,1,0.00872842088009329,0.00872842088009329,1.0969281344607362,1.0969281344607362
2023-08-08,432.32513427734375,434.2037733620173,428.9724964679823,431.67964426037906,71361300,-0.004348516077322562,0.00619923214452895,0.006958138923374004,1,-0.004348516077322562,-0.004348516077322562,1.0921581248323662,1.0921581248323662
2023-08-09,429.4349365234375,432.7586735355105,428.6738433785323,432.59488283321724,78789600,-0.006685241094615879,0.006158540031951498,0.006917866960242343,1,-0.006685241094615879,-0.006685241094615879,1.0848567844544181,1.0848567844544181
2023-08-10,429.5890808105469,435.16716703483127,428.42337671620794,431.7856284811605,93005500,0.00035894677866044056,0.005870103207600086,0.006872838550550706,1,0.00035894677866044056,0.00035894677866044056,1.085246190302506,1.085246190302506
2023-08-11,429.33856201171875,430.3501481391964,427.1227570858758,427.7200594884635,68690900,-0.0005831591397887914,0.005870027528179618,0.0068257563798542155,1,-0.0005831591397887914,-0.0005831591397887914,1.08461331906771,1.08461331906771
2023-08-14,431.7085266113281,431.7085266113281,428.1150686990038,428.4233633029166,47867400,0.005520036654766303,0.005958130105011044,0.006772730865652208,1,0.005520036654766303,0.005520036654766303,1.0906004243452116,1.0906004243452116
2023-08-15,426.6796569824219,430.292402044995,426.1112258867205,429.935919835655,75707500,-0.011648761418682319,0.0061807061788543985,0.006721200814584011,1,-0.011648761418682319,-0.011648761418682319,1.0778962801989005,1.0778962801989005
2023-08-16,423.5486145019531,427.9224233894094,423.4426253576642,426.26537646534126,80107200,-0.007338157395672895,0.0062678219032122565,0.006670867624432302,1,-0.007338157395672895,-0.007338157395672895,1.0699865076385906,1.0699865076385906
2023-08-17,420.32122802734375,425.2730820684876,419.8009844959738,425.0129750031002,95711300,-0.007619872581579368,0.006312211422342185,0.006621269860118192,1,-0.007619872581579368,-0.007619872581579368,1.0618333467863754,1.0618333467863754
2023-08-18,420.5235290527344,421.55437270930423,417.1612770258868,417.50808644271694,98852000,0.00048130099528886916,0.006320219367131865,0.0065782872222533186,1,0.00048130099528886916,0.00048130099528886916,1.0623444082330147,1.0623444082330147
2023-08-21,423.259521484375,424.0013277942752,419.38666984217986,421.53502982303786,68719000,0.006506157783379374,0.006440966309000565,0.006535348735047389,1,0.006506157783379374,0.006506157783379374,1.0692561885732694,1.0692561885732694
2023-08-22,422.1130676269531,425.0321640493009,421.5543094057689,425.0321640493009,64994200,-0.0027086309916933837,0.006360973645126956,0.006506902078888087,1,-0.0027086309916933837,-0.0027086309916933837,1.06635996812284,1.06635996812284
2023-08-23,426.8144836425781,427.43107286328376,423.0283341735705,423.1728380844883,68441000,0.011137812060772134,0.006991799786339393,0.0064840977904053985,0,0.011137812060772134,0.011137812060772134,1.078236885036923,1.078236885036923
2023-08-24,420.8992614746094,428.9243595057039,420.87033128977225,428.4137593836846,88517300,-0.01385900056035183,0.007450151817664269,0.00646905997211373,0,-0.01385900056035183,-0.0,1.0632935994430044,1.078236885036923
2023-08-25,423.8664855957031,425.1477928046301,419.0783933508206,422.62369316256587,102325100,0.007049725178177146,0.0072496854823153375,0.006456250078929481,0,0.007049725178177146,0.0,1.0707895271027923,1.078236885036923
2023-08-28,426.5543518066406,427.1709115909124,423.8664616174519,426.05336574379237,61595400,0.0063413039300805885,0.007436536144138835,0.0064464958539772795,0,0.0063413039300805885,0.0,1.0775797289392983,1.078236885036923
2023-08-29,432.7200927734375,432.9994865828607,426.26531078000176,426.44835885508,83081900,0.014454760432480285,0.008250500604624608,0.006446921669122891,0,0.014454760432480285,0.0,1.0931558857680128,1.078236885036923
2023-08-30,434.50244140625,435.1382880533624,432.3540517986095,433.05734340842935,69053900,0.004118941233786755,0.007706872738124988,0.006452139470023938,0,0.004118941233786755,0.0,1.0976585306208593,1.078236885036923
2023-08-31,433.8665466308594,436.2557562391773,433.6834985527266,435.1189529964718,66084600,-0.0014635010411738758,0.007684565090351511,0.006457116271261307,0,-0.0014635010411738758,-0.0,1.0960521062184423,1.078236885036923
2023-09-01,434.67584228515625,437.06508153807744,433.2211009052936,436.58338220970904,58944100,0.0018653101064862732,0.007610512337234395,0.006461498472464523,0,0.0018653101064862732,0.0,1.0980965832894072,1.078236885036923
2023-09-05,432.79718017578125,434.55057269413254,432.72976461783867,434.23266409054196,55166200,-0.0043219841698554085,0.007426513032184523,0.006462251218018259,0,-0.0043219841698554085,-0.0,1.093350627239458,1.078236885036923
2023-09-06,429.8877258300781,432.093916863234,427.56593166865076,431.9879277285903,70758500,-0.006722442933942974,0.007515799619945363,0.006465346416521125,0,-0.006722442933942974,-0.0,1.08600064004105,1.078236885036923
2023-09-07,428.5678405761719,429.24220190465525,426.5446977895423,426.8915071469469,70355400,-0.003070302254751911,0.007395546741584422,0.006464608693864894,0,-0.003070302254751911,-0.0,1.0826662898272699,1.078236885036923
2023-09-08,429.2133483886719,430.74514868706615,428.25959315019446,428.61604594030854,61659700,0.0015061975057022448,0.007403535290451457,0.006463160113476241,0,0.0015061975057022448,0.0,1.0842969990925155,1.078236885036923
2023-09-11,432.0361328125,432.3443980335229,430.1285929169173,431.8337979292306,60180100,0.006576646403065656,0.007546477294953218,0.006469520331374074,0,0.006576646403065656,0.0,1.0914280370514522,1.078236885036923
2023-09-12,429.6661682128906,432.11320909412444,429.08815252492514,430.59105211482444,67565400,-0.0054855703484364415,0.007550153321906605,0.006475655476233121,0,-0.0054855703484364415,-0.0,1.0854409317739506,1.078236885036923
2023-09-13,430.1671142578125,431.3231749266096,428.78943192828973,429.8877204342684,60199300,0.0011658959489537768,0.00705589947424883,0.006473901171996189,0,0.0011658959489537768,0.0,1.0867064429591344,1.078236885036923
2023-09-14,433.8761901855469,434.5698383708397,431.332833106535,432.6334271290332,83430800,0.008622406978120223,0.007033527329085188,0.006469151834043422,0,0.008622406978120223,0.0,1.0960764681760735,1.078236885036923
2023-09-15,428.6487731933594,432.62232413166026,428.2137322540361,432.29361669829296,111848900,-0.01204817666982827,0.007387535239892376,0.0064672887867002074,0,-0.01204817666982827,-0.0,1.0828707452438469,1.078236885036923
2023-09-18,428.9000549316406,430.1955590603149,427.86557530879384,428.3392962837647,55752200,0.0005862182607201394,0.007387179281756097,0.006476843453540304,0,0.0005862182607201394,0.0,1.0835055438487085,1.078236885036923
2023-09-19,428.0105895996094,428.5713482483716,425.332573169419,427.9815868766938,66514600,-0.0020738289067671056,0.007299977630576505,0.006484529877300067,0,-0.0020738289067671056,-0.0,1.0812585387312326,1.078236885036923
2023-09-20,424.0757751464844,429.68318495179983,423.8727265693422,429.2674693964477,82562600,-0.009193264252657651,0.007592064480550944,0.0064967152631058385,0,-0.009193264252657651,-0.0,1.0713182432592339,1.078236885036923
2023-09-21,417.06646728515625,421.4943834516094,416.91177626347593,421.2333589486901,104095800,-0.016528432587093578,0.008014353825667534,0.006518459796036352,0,-0.016528432587093578,-0.0,1.0536110318962002,1.078236885036923
2023-09-22,416.1287841796875,419.68659011386745,415.7130390399654,418.09138093997245,100829700,-0.0022482821780721585,0.007443505689747508,0.006530716954408508,0,-0.0022482821780721585,-0.0,1.0512422169905677,1.078236885036923
2023-09-25,417.8785705566406,417.9172211836111,414.485104517223,414.92017485715184,70874500,0.004204915505670925,0.007316872920128664,0.006544829838287645,0,0.004204915505670925,0.0,1.0556626016890072,1.078236885036923
2023-09-26,411.7394714355469,415.54865360911657,410.90801075336816,414.84288124552415,96168400,-0.014691107785010593,0.007752256747045155,0.006563727872698048,0,-0.014691107785010593,-0.0,1.0401537486229893,1.078236885036923
2023-09-27,411.9037780761719,413.4700137261174,408.2686420542666,412.90925504168933,104705800,0.0003990548684880135,0.006783710435068768,0.006576553591042223,0,0.0003990548684880135,0.0,1.0405688270403533,1.078236885036923
2023-09-28,414.29180908203125,415.96437838949197,410.7630061946947,411.3527676631777,92258300,0.00579754576909397,0.006878848595053059,0.006591199219645193,0,0.00579754576909397,0.0,1.046601572441012,1.078236885036923
2023-09-29,413.2863464355469,417.5112441372113,411.76846823252566,417.3372277775056,115111300,-0.0024269430976978645,0.006875641248871282,0.006599241481935458,0,-0.0024269430976978645,-0.0,1.0440615299787366,1.078236885036923
2023-10-02,413.1219482421875,414.3691244055631,410.36657139466814,412.454856073705,83798600,-0.00039778278372182285,0.006820074231479476,0.006606943158839949,0,-0.00039778278372182285,-0.0,1.0436462202769647,1.078236885036923
2023-10-03,407.5918884277344,413.1799731499237,406.2287013020404,410.94667474306095,103760600,-0.013386022790566443,0.007234843738506411,0.006622917809269129,0,-0.013386022790566443,-0.0,1.0296759481870488,1.078236885036923
2023-10-04,410.5599670410156,411.3043900178651,406.59609392791054,408.0559666596498,87453000,0.007281986461336265,0.007524525171787673,0.006642102808497309,0,0.007281986461336265,0.0,1.0371740345013105,1.078236885036923
2023-10-05,410.4052734375,411.24638199806213,407.18585282564163,410.2699077129364,70142700,-0.0003767868665581764,0.00753355478348627,0.006662422661232548,0,-0.0003767868665581764,-0.0,1.0367832409467752,1.078236885036923
2023-10-06,415.2779235839844,416.81512702154566,406.6347574601129,407.9592644123595,113273300,0.01187277664751174,0.008130309075395357,0.006691641277502996,0,0.01187277664751174,0.0,1.0490927367984195,1.078236885036923
2023-10-09,417.9366149902344,418.5070215863633,412.8319288458573,413.3829806224,80374400,0.006402197793960784,0.00812114396000904,0.006720375271101951,0,0.006402197793960784,0.0,1.0558092360036107,1.078236885036923
2023-10-10,420.11187744140625,422.70288570856627,418.1686064888882,418.5649967058061,78607300,0.005204766400337402,0.008205129805761551,0.006758901006750983,0,0.005204766400337402,0.0,1.061304476440328,1.078236885036923
2023-10-11,421.8328552246094,422.084202370424,418.79709861853365,421.1754403750916,62451700,0.004096474952539619,0.008273450306598944,0.0067975759394209015,0,0.004096474952539619,0.0,1.065652083645084,1.078236885036923
2023-10-12,419.26116943359375,422.8189751332802,416.9118599230101,422.4419396645169,81154200,-0.006096456829201458,0.008028620648811062,0.006835881203242703,0,-0.006096456829201458,-0.0,1.0591553817221933,1.078236885036923
2023-10-13,417.1728210449219,421.9584770278049,415.60661494268294,420.7596289275812,95143100,-0.00498102028263947,0.007696997360869966,0.006866854455320038,0,-0.00498102028263947,-0.0,1.0538797072833683,1.078236885036923
2023-10-16,421.5620422363281,422.62552450947527,419.17405320201783,419.4157523775379,75433200,0.0105213498338943,0.008135151626491989,0.006905094202145442,0,0.0105213498338943,0.0,1.0649679443665387,1.078236885036923
2023-10-17,421.542724609375,423.59235858221746,418.09128250171426,418.43931518310666,75324700,-4.582392392504797e-05,0.008131482528568663,0.0069500635486048085,0,-4.582392392504797e-05,-0.0,1.0649191433564735,1.078236885036923
2023-10-18,415.9256591796875,420.73064064200355,414.8428514424272,419.77352121429993,93559800,-0.013325020458822001,0.008405690618321516,0.007003230659637464,0,-0.013325020458822001,-0.0,1.0507290739842574,1.078236885036923
2023-10-19,412.2711486816406,418.44899434083845,411.5944086302288,416.64108906158174,121323000,-0.008786451177968946,0.007806771009356884,0.007052257619495192,0,-0.008786451177968946,-0.0,1.0414968942744223,1.078236885036923
2023-10-20,407.2052001953125,412.37756965755136,407.0988371910665,411.8361657385735,123919900,-0.012287904459305499,0.00823293061279659,0.007102111898860022,0,-0.012287904459305499,-0.0,1.0286990799429148,1.078236885036923
2023-10-23,406.4993896484375,410.35692908932583,403.92770652261123,405.67760643648245,92035100,-0.0017333043549946359,0.008139957978445907,0.007145751317040424,0,-0.0017333043549946359,-0.0,1.0269160313476708,1.078236885036923
2023-10-24,409.56414794921875,410.7146385432617,406.7700909338865,408.61667642933105,78564200,0.0075393921339754755,0.007729483752555454,0.007190746172007276,0,0.0075393921339754755,0.0,1.0346583539966667,1.078236885036923
2023-10-25,403.68603515625,407.9109624071266,403.17363397769196,407.8819596802007,94223200,-0.014352117543495413,0.008344942773925657,0.007244350144885989,0,-0.014352117543495413,-0.0,1.0198088156827472,1.078236885036923
2023-10-26,398.85198974609375,403.47327705797994,397.9335505307934,402.6225206966068,115156800,-0.011974765013323285,0.00853011721902413,0.00728401326907609,0,-0.011974765013323285,-0.0,1.0075968447564307,1.078236885036923
2023-10-27,397.0440979003906,400.83395429205797,395.6229054415524,400.43756406837696,107367700,-0.004532738690495197,0.008550422116592925,0.007328558397045534,0,-0.004532738690495197,-0.0,1.0030296715537823,1.078236885036923
